entity_id,entity_type,district,weather,temperature,timestamp,peak_hour,energy_consumed_kwh,energy_generated_kwh,grid_usage_kwh,energy_price,carbon_emission_kg,anomaly
7580,Hospital,District-B,Cloudy,36,2026-05-10 20:55:41,Yes,895.19,199.98,695.21,0.21,312.84,No
7581,University,District-A,Windy,29,2026-05-14 11:55:41,No,217.23,104.22,113.01,0.24,50.85,No
7582,Apartment,District-A,Windy,30,2026-05-24 12:55:41,No,49.94,2.75,47.19,0.33,21.24,No
7583,Hospital,District-A,Rainy,21,2026-05-29 14:55:41,No,712.21,366.64,345.57,0.2,155.51,No
7584,Factory,District-B,Rainy,16,2026-05-11 06:55:41,No,2122.41,981.23,1141.18,0.15,513.53,No
7585,Hospital,District-C,Rainy,42,2026-06-03 18:55:41,Yes,593.46,32.17,561.29,0.37,252.58,No
7586,University,District-B,Cloudy,26,2026-05-25 09:55:41,Yes,560.92,121.77,439.15,0.36,197.62,No
7587,University,District-E,Rainy,32,2026-05-19 16:55:41,No,394.53,154.39,240.14,0.19,108.06,No
7588,Apartment,District-A,Rainy,21,2026-05-26 00:55:41,No,51.6,30.06,21.54,0.18,9.69,No
7589,House,District-C,Cloudy,43,2026-05-29 01:55:41,No,22.97,2.14,20.83,0.34,9.37,Yes
7590,School,District-C,Cloudy,34,2026-06-01 21:55:41,Yes,151.58,62.24,89.34,0.23,40.2,No
7591,Hospital,District-B,Sunny,41,2026-05-08 20:55:41,Yes,1140.09,15.75,1124.34,0.34,505.95,No
7592,Factory,District-A,Windy,26,2026-05-14 15:55:41,No,1319.36,469.65,849.71,0.35,382.37,No
7593,House,District-B,Sunny,28,2026-06-05 06:55:41,No,7.16,2.0,5.16,0.28,2.32,No
7594,House,District-B,Windy,45,2026-05-08 04:55:41,No,6.98,1.62,5.36,0.38,2.41,No
7595,House,District-E,Windy,43,2026-05-18 03:55:41,No,25.19,2.39,22.8,0.23,10.26,No
7596,Hospital,District-A,Sunny,42,2026-06-03 05:55:41,No,743.25,100.43,642.82,0.35,289.27,No
7597,Office,District-B,Sunny,17,2026-05-18 21:55:41,Yes,341.16,138.8,202.36,0.3,91.06,No
7598,Factory,District-A,Rainy,36,2026-05-22 09:55:41,Yes,3702.63,1237.03,2465.6,0.25,1109.52,No
7599,University,District-A,Rainy,28,2026-05-10 11:55:41,No,346.78,119.42,227.36,0.34,102.31,No
7600,Factory,District-A,Windy,15,2026-05-29 21:55:41,Yes,1325.29,730.09,595.2,0.32,267.84,No
7601,Factory,District-A,Windy,36,2026-05-08 08:55:41,Yes,849.4,129.62,719.78,0.24,323.9,No
7602,SolarFarm,District-C,Windy,29,2026-06-02 02:55:41,No,144.03,2684.2,0,0.39,0.0,No
7603,SolarFarm,District-E,Rainy,27,2026-05-22 17:55:41,Yes,631.94,1563.71,0,0.22,0.0,No
7604,Office,District-D,Windy,22,2026-05-16 10:55:41,Yes,237.84,38.76,199.08,0.3,89.59,No
7605,Office,District-D,Cloudy,19,2026-05-07 14:55:41,No,224.98,89.52,135.46,0.2,60.96,No
7606,Hospital,District-D,Windy,30,2026-05-25 14:55:41,No,633.94,173.26,460.68,0.23,207.31,No
7607,House,District-E,Cloudy,29,2026-05-25 19:55:41,Yes,12.29,4.55,7.74,0.22,3.48,No
7608,House,District-D,Cloudy,19,2026-05-09 02:55:41,No,5.71,1.66,4.05,0.39,1.82,No
7609,Factory,District-D,Cloudy,30,2026-05-18 23:55:41,No,2513.99,640.43,1873.56,0.34,843.1,No
7610,Office,District-D,Cloudy,32,2026-05-30 21:55:41,Yes,365.57,133.54,232.03,0.24,104.41,No
7611,Apartment,District-C,Cloudy,26,2026-05-31 21:55:41,Yes,60.66,23.83,36.83,0.34,16.57,No
7612,Factory,District-A,Rainy,37,2026-06-05 14:55:41,No,2310.23,369.8,1940.43,0.4,873.19,No
7613,Hospital,District-A,Rainy,32,2026-05-16 13:55:41,No,746.28,422.03,324.25,0.4,145.91,No
7614,School,District-D,Cloudy,26,2026-05-12 11:55:41,No,177.61,36.19,141.42,0.24,63.64,No
7615,Hospital,District-E,Sunny,24,2026-05-29 21:55:41,Yes,1236.45,299.71,936.74,0.19,421.53,No
7616,School,District-D,Rainy,25,2026-05-26 10:55:41,Yes,222.1,16.56,205.54,0.32,92.49,No
7617,SolarFarm,District-B,Rainy,18,2026-05-30 22:55:41,Yes,221.65,2038.85,0,0.18,0.0,No
7618,Office,District-C,Windy,28,2026-05-17 12:55:41,No,372.2,56.28,315.92,0.38,142.16,No
7619,University,District-A,Cloudy,16,2026-05-16 18:55:41,Yes,255.81,80.94,174.87,0.17,78.69,No
7620,Office,District-C,Sunny,38,2026-05-16 11:55:41,No,192.71,46.8,145.91,0.22,65.66,No
7621,School,District-D,Sunny,17,2026-05-13 22:55:41,Yes,203.16,109.46,93.7,0.34,42.16,No
7622,School,District-D,Sunny,37,2026-06-01 15:55:41,No,136.09,67.17,68.92,0.38,31.01,No
7623,Office,District-C,Cloudy,23,2026-05-09 22:55:41,Yes,128.09,73.52,54.57,0.23,24.56,No
7624,House,District-B,Windy,44,2026-06-06 02:55:41,No,23.69,8.18,15.51,0.21,6.98,No
7625,School,District-E,Cloudy,27,2026-05-24 11:55:41,No,117.29,33.94,83.35,0.25,37.51,No
7626,SolarFarm,District-B,Rainy,24,2026-05-08 02:55:41,No,533.6,2259.46,0,0.39,0.0,No
7627,SolarFarm,District-D,Windy,27,2026-06-02 20:55:41,Yes,193.68,1936.84,0,0.37,0.0,No
7628,Factory,District-E,Windy,41,2026-05-30 16:55:41,No,2696.06,189.27,2506.79,0.22,1128.06,No
7629,Office,District-B,Windy,16,2026-05-18 04:55:41,No,224.24,30.21,194.03,0.16,87.31,No
7630,House,District-D,Windy,45,2026-06-04 07:55:41,Yes,37.57,4.16,33.41,0.4,15.03,No
7631,Factory,District-A,Cloudy,42,2026-05-20 21:55:41,Yes,1461.66,827.87,633.79,0.23,285.21,No
7632,Office,District-D,Cloudy,15,2026-05-27 01:55:41,No,129.4,25.96,103.44,0.26,46.55,No
7633,Factory,District-C,Sunny,15,2026-05-11 07:55:41,Yes,1258.96,607.15,651.81,0.18,293.31,No
7634,Apartment,District-E,Sunny,21,2026-05-13 05:55:41,No,73.98,8.16,65.82,0.17,29.62,No
7635,Factory,District-D,Rainy,16,2026-05-29 12:55:41,No,829.09,380.35,448.74,0.29,201.93,No
7636,School,District-E,Windy,31,2026-05-23 16:55:41,No,242.06,99.28,142.78,0.33,64.25,No
7637,School,District-B,Cloudy,18,2026-05-08 15:55:41,No,162.73,66.05,96.68,0.37,43.51,No
7638,University,District-C,Rainy,26,2026-05-16 17:55:41,Yes,628.06,339.41,288.65,0.32,129.89,No
7639,School,District-E,Cloudy,31,2026-05-07 13:55:41,No,287.53,89.96,197.57,0.26,88.91,No
7640,Hospital,District-C,Sunny,16,2026-05-08 07:55:41,Yes,486.93,240.27,246.66,0.2,111.0,No
7641,Office,District-A,Rainy,21,2026-05-18 22:55:41,Yes,312.41,12.51,299.9,0.24,134.95,No
7642,Apartment,District-D,Rainy,40,2026-05-28 22:55:41,Yes,34.84,0.6,34.24,0.34,15.41,No
7643,Apartment,District-B,Sunny,40,2026-05-30 19:55:41,Yes,94.98,8.34,86.64,0.24,38.99,No
7644,House,District-A,Cloudy,21,2026-06-02 07:55:41,Yes,49.31,20.0,29.31,0.17,13.19,No
7645,SolarFarm,District-A,Windy,38,2026-05-15 02:55:41,No,261.78,2266.26,0,0.26,0.0,No
7646,Hospital,District-B,Windy,21,2026-05-14 18:55:41,Yes,823.1,41.64,781.46,0.38,351.66,No
7647,Hospital,District-C,Rainy,27,2026-05-24 01:55:41,No,921.23,472.44,448.79,0.36,201.96,No
7648,School,District-C,Windy,45,2026-05-31 14:55:41,No,116.07,7.57,108.5,0.39,48.83,No
7649,Factory,District-D,Windy,36,2026-06-03 01:55:41,No,1536.42,273.92,1262.5,0.22,568.12,No
7650,School,District-C,Windy,20,2026-05-15 08:55:41,Yes,353.49,125.83,227.66,0.24,102.45,No
7651,Office,District-E,Windy,29,2026-05-31 22:55:41,Yes,177.97,12.64,165.33,0.4,74.4,No
7652,Apartment,District-B,Windy,45,2026-05-18 03:55:41,No,69.87,25.35,44.52,0.37,20.03,No
7653,Hospital,District-B,Windy,25,2026-05-09 18:55:41,Yes,538.05,261.24,276.81,0.18,124.56,No
7654,SolarFarm,District-C,Windy,41,2026-05-31 21:55:41,Yes,244.45,1580.83,0,0.34,0.0,No
7655,School,District-B,Rainy,28,2026-05-15 20:55:41,Yes,169.56,13.54,156.02,0.26,70.21,No
7656,House,District-B,Rainy,40,2026-05-28 03:55:41,No,10.54,1.45,9.09,0.2,4.09,No
7657,University,District-E,Windy,29,2026-05-19 02:55:41,No,358.0,70.55,287.45,0.28,129.35,No
7658,SolarFarm,District-E,Sunny,15,2026-05-17 11:55:41,No,337.43,2120.52,0,0.27,0.0,No
7659,SolarFarm,District-B,Cloudy,18,2026-05-21 03:55:41,No,148.09,4014.8,0,0.28,0.0,No
7660,Apartment,District-D,Rainy,29,2026-05-25 02:55:41,No,54.34,7.89,46.45,0.23,20.9,No
7661,SolarFarm,District-D,Sunny,34,2026-05-26 06:55:41,No,286.7,9739.98,0,0.16,0.0,No
7662,Hospital,District-A,Rainy,23,2026-05-22 16:55:41,No,710.09,183.36,526.73,0.34,237.03,No
7663,University,District-D,Windy,34,2026-05-28 02:55:41,No,337.39,85.55,251.84,0.25,113.33,No
7664,Hospital,District-D,Sunny,40,2026-05-25 12:55:41,No,857.23,360.74,496.49,0.19,223.42,Yes
7665,Factory,District-E,Windy,19,2026-05-12 21:55:41,Yes,1420.75,550.52,870.23,0.2,391.6,No
7666,University,District-C,Rainy,17,2026-05-08 12:55:41,No,354.89,183.4,171.49,0.4,77.17,No
7667,University,District-C,Windy,17,2026-05-18 07:55:41,Yes,607.41,184.27,423.14,0.18,190.41,No
7668,School,District-D,Cloudy,24,2026-05-16 18:55:41,Yes,253.85,149.1,104.75,0.17,47.14,No
7669,Office,District-E,Sunny,21,2026-06-06 01:55:41,No,227.81,122.12,105.69,0.26,47.56,No
7670,Apartment,District-D,Windy,44,2026-05-19 05:55:41,No,42.16,4.25,37.91,0.26,17.06,No
7671,Factory,District-C,Cloudy,22,2026-05-31 15:55:41,No,2735.45,878.32,1857.13,0.34,835.71,Yes
7672,SolarFarm,District-B,Rainy,27,2026-05-08 13:55:41,No,132.29,2996.34,0,0.17,0.0,No
7673,Office,District-D,Sunny,43,2026-05-23 08:55:41,Yes,200.71,112.68,88.03,0.24,39.61,No
7674,Factory,District-E,Cloudy,15,2026-05-12 20:55:41,Yes,725.62,390.53,335.09,0.34,150.79,No
7675,Office,District-B,Windy,39,2026-05-15 16:55:41,No,119.82,66.21,53.61,0.38,24.12,No
7676,Factory,District-A,Rainy,34,2026-05-09 12:55:41,No,2922.39,996.61,1925.78,0.17,866.6,No
7677,Office,District-B,Cloudy,18,2026-05-11 03:55:41,No,274.23,10.15,264.08,0.29,118.84,No
7678,University,District-E,Cloudy,41,2026-05-08 21:55:41,Yes,577.71,271.04,306.67,0.25,138.0,No
7679,School,District-D,Sunny,41,2026-06-02 04:55:41,No,178.62,74.07,104.55,0.26,47.05,No
7680,Office,District-A,Rainy,20,2026-05-20 23:55:41,No,382.55,81.97,300.58,0.16,135.26,No
7681,House,District-B,Cloudy,31,2026-06-02 17:55:41,Yes,43.2,21.67,21.53,0.38,9.69,No
7682,University,District-E,Rainy,41,2026-05-27 10:55:41,Yes,491.92,76.97,414.95,0.31,186.73,No
7683,Factory,District-C,Rainy,32,2026-05-29 14:55:41,No,3290.94,1887.37,1403.57,0.34,631.61,No
7684,Apartment,District-E,Windy,42,2026-05-13 22:55:41,Yes,25.84,3.35,22.49,0.15,10.12,No
7685,School,District-B,Sunny,32,2026-05-16 08:55:41,Yes,219.38,61.92,157.46,0.3,70.86,No
7686,Factory,District-C,Rainy,31,2026-05-12 02:55:41,No,806.99,286.96,520.03,0.39,234.01,No
7687,Office,District-E,Rainy,43,2026-05-29 14:55:41,No,360.48,16.19,344.29,0.26,154.93,No
7688,SolarFarm,District-C,Rainy,36,2026-05-09 06:55:41,No,416.49,1888.49,0,0.19,0.0,No
7689,House,District-A,Windy,32,2026-05-25 17:55:41,Yes,12.6,4.14,8.46,0.17,3.81,No
7690,Office,District-B,Windy,38,2026-05-26 10:55:41,Yes,172.44,77.8,94.64,0.32,42.59,No
7691,Office,District-C,Rainy,29,2026-05-09 15:55:41,No,141.59,41.99,99.6,0.38,44.82,No
7692,School,District-D,Windy,31,2026-05-13 11:55:41,No,113.4,47.54,65.86,0.39,29.64,No
7693,Factory,District-E,Sunny,20,2026-05-23 01:55:41,No,1803.77,124.58,1679.19,0.22,755.64,No
7694,House,District-C,Cloudy,15,2026-05-14 01:55:41,No,20.19,5.54,14.65,0.18,6.59,No
7695,Office,District-C,Sunny,30,2026-05-23 17:55:41,Yes,268.61,121.89,146.72,0.24,66.02,No
7696,House,District-E,Windy,24,2026-06-05 05:55:41,No,15.42,3.81,11.61,0.17,5.22,No
7697,University,District-E,Sunny,28,2026-05-08 18:55:41,Yes,578.23,90.87,487.36,0.29,219.31,No
7698,Office,District-E,Rainy,27,2026-06-02 07:55:41,Yes,383.3,177.77,205.53,0.3,92.49,No
7699,School,District-B,Cloudy,43,2026-05-10 08:55:41,Yes,125.29,41.45,83.84,0.22,37.73,No
7700,House,District-E,Sunny,45,2026-06-01 14:55:41,No,24.95,10.44,14.51,0.19,6.53,No
7701,School,District-C,Cloudy,16,2026-05-21 09:55:41,Yes,227.47,133.94,93.53,0.23,42.09,No
7702,School,District-C,Windy,38,2026-05-29 00:55:41,No,278.79,59.49,219.3,0.38,98.69,No
7703,University,District-E,Sunny,42,2026-05-28 09:55:41,Yes,269.26,90.34,178.92,0.18,80.51,No
7704,Office,District-E,Sunny,20,2026-05-15 01:55:41,No,302.1,25.25,276.85,0.29,124.58,No
7705,School,District-E,Rainy,23,2026-05-31 02:55:41,No,233.09,64.29,168.8,0.21,75.96,No
7706,Apartment,District-C,Sunny,40,2026-05-19 23:55:41,No,71.53,38.3,33.23,0.34,14.95,No
7707,Factory,District-A,Rainy,21,2026-05-30 22:55:41,Yes,2496.97,934.2,1562.77,0.18,703.25,No
7708,House,District-D,Windy,17,2026-05-21 14:55:41,No,39.21,3.5,35.71,0.17,16.07,No
7709,School,District-D,Windy,31,2026-05-11 13:55:41,No,172.27,18.35,153.92,0.31,69.26,No
7710,Apartment,District-C,Rainy,38,2026-05-26 00:55:41,No,46.97,18.9,28.07,0.35,12.63,No
7711,School,District-D,Cloudy,34,2026-05-11 19:55:41,Yes,317.24,56.29,260.95,0.23,117.43,No
7712,University,District-E,Cloudy,32,2026-05-26 22:55:41,Yes,397.91,58.62,339.29,0.26,152.68,No
7713,House,District-A,Cloudy,38,2026-05-07 13:55:41,No,8.87,2.41,6.46,0.28,2.91,No
7714,Hospital,District-E,Cloudy,44,2026-05-30 19:55:41,Yes,888.12,14.23,873.89,0.2,393.25,No
7715,School,District-A,Sunny,24,2026-05-29 03:55:41,No,178.63,89.54,89.09,0.26,40.09,No
7716,University,District-D,Cloudy,16,2026-05-08 03:55:41,No,283.94,56.35,227.59,0.35,102.42,No
7717,School,District-C,Cloudy,45,2026-05-16 22:55:41,Yes,327.41,57.38,270.03,0.19,121.51,No
7718,Factory,District-B,Sunny,27,2026-05-23 13:55:41,No,2256.36,881.61,1374.75,0.17,618.64,No
7719,Apartment,District-D,Sunny,16,2026-05-24 09:55:41,Yes,32.41,18.79,13.62,0.36,6.13,No
7720,School,District-A,Windy,42,2026-06-02 22:55:41,Yes,148.89,23.77,125.12,0.38,56.3,No
7721,Office,District-B,Sunny,43,2026-05-09 01:55:41,No,369.12,16.3,352.82,0.39,158.77,No
7722,School,District-B,Cloudy,31,2026-06-03 15:55:41,No,105.43,22.53,82.9,0.36,37.31,No
7723,SolarFarm,District-C,Cloudy,34,2026-05-28 06:55:41,No,465.69,1574.29,0,0.2,0.0,No
7724,House,District-B,Windy,37,2026-05-23 09:55:41,Yes,19.6,1.11,18.49,0.24,8.32,No
7725,Apartment,District-E,Windy,22,2026-05-30 10:55:41,Yes,79.69,5.07,74.62,0.34,33.58,Yes
7726,School,District-A,Sunny,21,2026-06-05 16:55:41,No,241.94,49.69,192.25,0.19,86.51,No
7727,University,District-C,Sunny,22,2026-05-16 04:55:41,No,217.35,77.47,139.88,0.3,62.95,No
7728,University,District-E,Rainy,44,2026-05-24 22:55:41,Yes,668.31,298.76,369.55,0.24,166.3,No
7729,House,District-D,Windy,40,2026-05-15 05:55:41,No,29.67,7.16,22.51,0.26,10.13,No
7730,House,District-A,Windy,20,2026-05-26 11:55:41,No,31.64,18.21,13.43,0.17,6.04,No
7731,Apartment,District-A,Windy,41,2026-06-02 15:55:41,No,30.39,7.01,23.38,0.35,10.52,No
7732,University,District-C,Rainy,42,2026-05-28 08:55:41,Yes,520.27,280.22,240.05,0.25,108.02,No
7733,House,District-C,Cloudy,44,2026-06-01 20:55:41,Yes,34.83,1.33,33.5,0.27,15.08,No
7734,Office,District-C,Sunny,43,2026-05-13 20:55:41,Yes,338.89,39.11,299.78,0.18,134.9,No
7735,Apartment,District-A,Cloudy,20,2026-05-21 08:55:41,Yes,31.88,4.79,27.09,0.23,12.19,No
7736,Hospital,District-E,Cloudy,36,2026-05-13 01:55:41,No,899.15,520.65,378.5,0.19,170.33,No
7737,Factory,District-A,Cloudy,39,2026-05-15 19:55:41,Yes,2675.3,749.22,1926.08,0.15,866.74,No
7738,Apartment,District-A,Cloudy,15,2026-05-07 11:55:41,No,52.93,6.39,46.54,0.16,20.94,No
7739,Factory,District-E,Sunny,40,2026-05-15 02:55:41,No,2601.77,1242.94,1358.83,0.39,611.47,No
7740,Hospital,District-D,Windy,25,2026-05-17 16:55:41,No,376.16,222.43,153.73,0.17,69.18,No
7741,House,District-D,Windy,31,2026-05-11 22:55:41,Yes,37.54,16.33,21.21,0.4,9.54,No
7742,Office,District-C,Sunny,21,2026-06-01 03:55:41,No,185.37,2.45,182.92,0.28,82.31,No
7743,Hospital,District-A,Cloudy,37,2026-06-05 05:55:41,No,713.23,391.49,321.74,0.23,144.78,No
7744,Factory,District-B,Sunny,33,2026-06-05 11:55:41,No,1330.74,188.64,1142.1,0.37,513.94,No
7745,School,District-A,Windy,38,2026-05-11 20:55:41,Yes,350.23,132.8,217.43,0.22,97.84,No
7746,School,District-D,Windy,32,2026-05-18 22:55:41,Yes,130.15,35.42,94.73,0.39,42.63,No
7747,School,District-A,Sunny,36,2026-05-10 21:55:41,Yes,138.55,49.42,89.13,0.18,40.11,No
7748,Factory,District-B,Sunny,32,2026-05-14 10:55:41,Yes,1137.4,34.68,1102.72,0.34,496.22,No
7749,Factory,District-B,Rainy,19,2026-06-01 14:55:41,No,1794.99,316.85,1478.14,0.33,665.16,No
7750,University,District-A,Rainy,36,2026-06-05 01:55:41,No,369.9,30.32,339.58,0.26,152.81,No
7751,House,District-B,Cloudy,26,2026-05-15 18:55:41,Yes,44.59,25.98,18.61,0.21,8.37,No
7752,House,District-B,Rainy,36,2026-06-02 02:55:41,No,31.09,16.62,14.47,0.32,6.51,No
7753,Hospital,District-B,Sunny,29,2026-06-06 02:55:41,No,584.15,120.89,463.26,0.34,208.47,No
7754,Factory,District-C,Sunny,33,2026-06-02 20:55:41,Yes,780.16,362.86,417.3,0.39,187.78,No
7755,School,District-C,Cloudy,36,2026-05-18 00:55:41,No,188.56,22.19,166.37,0.34,74.87,No
7756,University,District-D,Rainy,37,2026-05-07 18:55:41,Yes,489.34,81.61,407.73,0.2,183.48,No
7757,School,District-B,Sunny,16,2026-05-14 05:55:41,No,272.51,31.95,240.56,0.29,108.25,No
7758,School,District-A,Windy,31,2026-05-17 20:55:41,Yes,355.69,100.12,255.57,0.33,115.01,No
7759,House,District-A,Windy,22,2026-05-21 15:55:41,No,24.1,5.13,18.97,0.33,8.54,No
7760,Factory,District-C,Windy,34,2026-05-16 17:55:41,Yes,3742.2,987.15,2755.05,0.4,1239.77,No
7761,School,District-D,Cloudy,19,2026-05-15 17:55:41,Yes,133.79,78.39,55.4,0.31,24.93,No
7762,Factory,District-E,Rainy,42,2026-06-03 12:55:41,No,1458.31,409.96,1048.35,0.3,471.76,No
7763,House,District-A,Windy,36,2026-05-31 13:55:41,No,15.78,3.24,12.54,0.31,5.64,No
7764,Factory,District-C,Sunny,19,2026-05-20 22:55:41,Yes,2795.77,816.03,1979.74,0.37,890.88,No
7765,Hospital,District-C,Sunny,45,2026-05-22 16:55:41,No,693.67,118.48,575.19,0.3,258.84,No
7766,SolarFarm,District-A,Cloudy,16,2026-05-26 21:55:41,Yes,338.73,1872.56,0,0.21,0.0,No
7767,House,District-A,Windy,22,2026-05-24 08:55:41,Yes,29.12,8.84,20.28,0.2,9.13,No
7768,Hospital,District-B,Sunny,27,2026-06-05 14:55:41,No,805.95,158.56,647.39,0.19,291.33,No
7769,Apartment,District-C,Cloudy,28,2026-05-11 05:55:41,No,50.86,16.19,34.67,0.28,15.6,No
7770,Office,District-C,Cloudy,15,2026-05-29 01:55:41,No,108.15,29.65,78.5,0.3,35.33,No
7771,Hospital,District-B,Windy,22,2026-05-30 07:55:41,Yes,1128.2,47.08,1081.12,0.23,486.5,No
7772,SolarFarm,District-D,Windy,32,2026-05-16 12:55:41,No,292.66,7296.21,0,0.3,0.0,No
7773,Factory,District-B,Rainy,28,2026-05-13 10:55:41,Yes,2828.4,602.22,2226.18,0.38,1001.78,No
7774,Hospital,District-B,Sunny,38,2026-05-09 18:55:41,Yes,851.9,60.47,791.43,0.31,356.14,No
7775,Factory,District-D,Rainy,34,2026-05-22 22:55:41,Yes,2111.84,550.89,1560.95,0.3,702.43,Yes
7776,Factory,District-D,Sunny,22,2026-05-28 18:55:41,Yes,937.64,492.44,445.2,0.28,200.34,No
7777,Factory,District-D,Cloudy,23,2026-06-02 12:55:41,No,2771.32,1348.7,1422.62,0.21,640.18,No
7778,Hospital,District-B,Windy,45,2026-05-31 16:55:41,No,355.93,6.86,349.07,0.31,157.08,No
7779,University,District-A,Rainy,36,2026-05-30 13:55:41,No,434.49,168.33,266.16,0.24,119.77,No
7780,Office,District-C,Sunny,24,2026-05-10 15:55:41,No,290.69,32.09,258.6,0.34,116.37,No
7781,Apartment,District-E,Rainy,36,2026-05-30 03:55:41,No,58.91,35.12,23.79,0.28,10.71,No
7782,House,District-B,Cloudy,24,2026-05-12 09:55:41,Yes,31.55,9.19,22.36,0.39,10.06,No
7783,Office,District-B,Cloudy,25,2026-06-05 01:55:41,No,248.33,109.56,138.77,0.37,62.45,No
7784,Office,District-A,Sunny,42,2026-05-26 11:55:41,No,181.01,24.83,156.18,0.21,70.28,No
7785,SolarFarm,District-A,Cloudy,32,2026-05-26 10:55:41,Yes,604.58,2728.09,0,0.15,0.0,No
7786,Office,District-A,Cloudy,20,2026-05-07 17:55:41,Yes,202.54,81.49,121.05,0.16,54.47,No
7787,SolarFarm,District-A,Sunny,26,2026-05-12 03:55:41,No,481.59,4715.68,0,0.28,0.0,No
7788,Hospital,District-A,Rainy,41,2026-05-30 19:55:41,Yes,696.93,283.81,413.12,0.19,185.9,No
7789,University,District-E,Windy,41,2026-05-23 04:55:41,No,498.02,192.23,305.79,0.36,137.61,No
7790,Office,District-E,Rainy,15,2026-05-13 06:55:41,No,119.35,64.5,54.85,0.16,24.68,Yes
7791,Office,District-A,Windy,38,2026-05-15 13:55:41,No,387.65,198.13,189.52,0.27,85.28,No
7792,School,District-D,Sunny,30,2026-06-06 03:55:41,No,189.43,36.32,153.11,0.3,68.9,No
7793,School,District-D,Sunny,33,2026-05-19 20:55:41,Yes,197.27,13.57,183.7,0.34,82.66,Yes
7794,University,District-D,Cloudy,16,2026-06-05 23:55:41,No,459.35,206.13,253.22,0.37,113.95,Yes
7795,University,District-D,Rainy,26,2026-05-19 19:55:41,Yes,583.99,185.54,398.45,0.37,179.3,No
7796,House,District-C,Sunny,16,2026-05-21 06:55:41,No,34.15,18.72,15.43,0.32,6.94,No
7797,Office,District-D,Windy,35,2026-05-19 18:55:41,Yes,359.7,206.88,152.82,0.19,68.77,No
7798,Hospital,District-D,Rainy,28,2026-05-22 16:55:41,No,769.36,341.57,427.79,0.15,192.51,No
7799,Hospital,District-B,Sunny,36,2026-05-12 21:55:41,Yes,595.04,131.71,463.33,0.18,208.5,No
7800,Factory,District-B,Sunny,22,2026-06-06 04:55:41,No,674.7,190.27,484.43,0.27,217.99,No
7801,University,District-C,Rainy,43,2026-05-24 15:55:41,No,402.01,114.65,287.36,0.36,129.31,No
7802,Factory,District-E,Sunny,33,2026-05-13 18:55:41,Yes,2809.7,505.43,2304.27,0.23,1036.92,No
7803,University,District-A,Cloudy,25,2026-05-09 17:55:41,Yes,334.09,14.06,320.03,0.38,144.01,No
7804,SolarFarm,District-C,Cloudy,24,2026-05-18 05:55:41,No,342.51,4378.41,0,0.23,0.0,No
7805,University,District-A,Rainy,15,2026-05-21 04:55:41,No,357.18,141.99,215.19,0.27,96.84,No
7806,Apartment,District-A,Rainy,35,2026-05-26 05:55:41,No,32.79,10.81,21.98,0.19,9.89,No
7807,House,District-A,Cloudy,43,2026-05-29 05:55:41,No,14.83,5.4,9.43,0.22,4.24,No
7808,Apartment,District-E,Cloudy,20,2026-05-30 16:55:41,No,43.28,2.27,41.01,0.17,18.45,No
7809,Office,District-A,Sunny,45,2026-05-21 17:55:41,Yes,187.61,97.18,90.43,0.32,40.69,No
7810,Factory,District-D,Cloudy,38,2026-05-10 01:55:41,No,502.98,61.38,441.6,0.29,198.72,No
7811,School,District-B,Rainy,16,2026-05-31 17:55:41,Yes,141.47,81.92,59.55,0.25,26.8,No
7812,Factory,District-A,Cloudy,42,2026-05-27 00:55:41,No,1757.59,551.63,1205.96,0.26,542.68,No
7813,Factory,District-A,Windy,44,2026-05-19 23:55:41,No,2760.65,468.55,2292.1,0.35,1031.44,No
7814,Factory,District-C,Windy,34,2026-05-29 12:55:41,No,691.07,118.79,572.28,0.23,257.53,No
7815,Factory,District-C,Cloudy,18,2026-05-14 01:55:41,No,1889.52,768.2,1121.32,0.18,504.59,No
7816,School,District-E,Cloudy,32,2026-05-08 19:55:41,Yes,308.7,171.39,137.31,0.37,61.79,No
7817,Hospital,District-B,Sunny,25,2026-05-21 16:55:41,No,334.06,146.8,187.26,0.37,84.27,No
7818,Office,District-E,Rainy,27,2026-06-06 04:55:41,No,331.96,117.86,214.1,0.21,96.34,No
7819,Apartment,District-A,Sunny,44,2026-05-23 13:55:41,No,60.9,24.58,36.32,0.31,16.34,No
7820,SolarFarm,District-B,Rainy,32,2026-05-30 15:55:41,No,446.12,2233.38,0,0.31,0.0,No
7821,School,District-A,Windy,24,2026-05-25 04:55:41,No,240.68,54.57,186.11,0.2,83.75,No
7822,University,District-C,Sunny,15,2026-05-21 19:55:41,Yes,604.46,217.7,386.76,0.29,174.04,No
7823,SolarFarm,District-E,Sunny,18,2026-05-20 17:55:41,Yes,502.06,1647.34,0,0.28,0.0,No
